日期,时间,分区,使用量,year,month,Time,Used,All,使用率
2023-03-03,10:00:19,ABUD/vi_irdc,112/128,2023,3,10,112,128,87.5
2023-03-03,10:00:19,SH40/IRDC_Share,160/376,2023,3,10,160,376,42.55
2023-03-03,14:00:19,SG2/IRDCSG,16/40,2023,3,14,16,40,40.0
2023-03-03,14:00:19,ABUD/vi_irdc,128/128,2023,3,14,128,128,100.0
2023-03-03,14:00:19,SH40/IRDC_Share,168/376,2023,3,14,168,376,44.68
2023-03-03,18:00:19,SG2/IRDCSG,16/40,2023,3,18,16,40,40.0
2023-03-03,18:00:19,ABUD/vi_irdc,128/128,2023,3,18,128,128,100.0
2023-03-03,18:00:19,SH40/IRDC_Share,232/376,2023,3,18,232,376,61.7
2023-03-03,22:00:20,SG2/IRDCSG,40/40,2023,3,22,40,40,100.0
2023-03-03,22:00:20,ABUD/vi_irdc,128/128,2023,3,22,128,128,100.0
2023-03-03,22:00:20,SH40/IRDC_Share,352/376,2023,3,22,352,376,93.62
2023-03-04,10:00:19,SG2/IRDCSG,40/40,2023,3,10,40,40,100.0
2023-03-04,10:00:19,ABUD/vi_irdc,128/128,2023,3,10,128,128,100.0
2023-03-04,10:00:19,SH40/IRDC_Share,288/376,2023,3,10,288,376,76.6
2023-03-04,14:00:23,SG2/IRDCSG,40/40,2023,3,14,40,40,100.0
2023-03-04,14:00:23,ABUD/vi_irdc,128/128,2023,3,14,128,128,100.0
2023-03-04,14:00:23,SH40/IRDC_Share,280/376,2023,3,14,280,376,74.47
2023-03-04,18:00:17,SG2/IRDCSG,40/40,2023,3,18,40,40,100.0
2023-03-04,18:00:17,ABUD/vi_irdc,128/128,2023,3,18,128,128,100.0
2023-03-04,18:00:17,SH40/IRDC_Share,272/376,2023,3,18,272,376,72.34
2023-03-05,10:06:22,SG2/IRDCSG,40/40,2023,3,10,40,40,100.0
2023-03-05,10:06:22,ABUD/vi_irdc,112/128,2023,3,10,112,128,87.5
2023-03-05,10:06:22,SH40/IRDC_Share,208/376,2023,3,10,208,376,55.32
2023-03-05,22:10:04,SG2/IRDCSG,40/40,2023,3,22,40,40,100.0
2023-03-05,22:10:04,ABUD/vi_irdc,112/128,2023,3,22,112,128,87.5
2023-03-05,22:10:04,SH40/IRDC_Share,145/376,2023,3,22,145,376,38.56
2023-03-06,10:19:19,SG2/IRDCSG,16/40,2023,3,10,16,40,40.0
2023-03-06,10:19:19,ABUD/vi_irdc,96/128,2023,3,10,96,128,75.0
2023-03-06,10:19:19,SH40/IRDC_Share,145/376,2023,3,10,145,376,38.56
2023-03-06,14:00:19,SG2/IRDCSG,32/40,2023,3,14,32,40,80.0
2023-03-06,14:00:19,ABUD/vi_irdc,96/128,2023,3,14,96,128,75.0
2023-03-06,14:00:19,SH40/IRDC_Share,218/376,2023,3,14,218,376,57.98
2023-03-06,18:00:19,SG2/IRDCSG,40/40,2023,3,18,40,40,100.0
2023-03-06,18:00:19,ABUD/vi_irdc,120/128,2023,3,18,120,128,93.75
2023-03-06,18:00:19,SH40/IRDC_Share,289/376,2023,3,18,289,376,76.86
2023-03-06,22:00:20,SG2/IRDCSG,40/40,2023,3,22,40,40,100.0
2023-03-06,22:00:20,ABUD/vi_irdc,120/128,2023,3,22,120,128,93.75
2023-03-06,22:00:20,SH40/IRDC_Share,376/376,2023,3,22,376,376,100.0
2023-03-07,10:00:19,SG2/IRDCSG,40/40,2023,3,10,40,40,100.0
2023-03-07,10:00:19,ABUD/vi_irdc,72/128,2023,3,10,72,128,56.25
2023-03-07,10:00:19,SH40/IRDC_Share,360/376,2023,3,10,360,376,95.74
2023-03-07,14:00:18,SG2/IRDCSG,40/40,2023,3,14,40,40,100.0
2023-03-07,14:00:18,ABUD/vi_irdc,80/128,2023,3,14,80,128,62.5
2023-03-07,14:00:18,SH40/IRDC_Share,376/376,2023,3,14,376,376,100.0
2023-03-07,18:00:17,SG2/IRDCSG,32/40,2023,3,18,32,40,80.0
2023-03-07,18:00:17,ABUD/vi_irdc,104/128,2023,3,18,104,128,81.25
2023-03-07,18:00:17,SH40/IRDC_Share,376/376,2023,3,18,376,376,100.0
2023-03-07,22:00:18,SG2/IRDCSG,40/40,2023,3,22,40,40,100.0
2023-03-07,22:00:18,ABUD/vi_irdc,112/128,2023,3,22,112,128,87.5
2023-03-07,22:00:18,SH40/IRDC_Share,376/376,2023,3,22,376,376,100.0
2023-03-08,10:00:19,SG2/IRDCSG,40/40,2023,3,10,40,40,100.0
2023-03-08,10:00:19,ABUD/vi_irdc,96/128,2023,3,10,96,128,75.0
2023-03-08,10:00:19,SH40/IRDC_Share,328/376,2023,3,10,328,376,87.23
2023-03-08,14:00:20,SG2/IRDCSG,40/40,2023,3,14,40,40,100.0
2023-03-08,14:00:20,ABUD/vi_irdc,64/128,2023,3,14,64,128,50.0
2023-03-08,14:00:20,SH40/IRDC_Share,376/376,2023,3,14,376,376,100.0
2023-03-08,18:00:20,SG2/IRDCSG,40/40,2023,3,18,40,40,100.0
2023-03-08,18:00:20,ABUD/vi_irdc,112/128,2023,3,18,112,128,87.5
2023-03-08,18:00:20,SH40/IRDC_Share,372/376,2023,3,18,372,376,98.94
2023-03-08,22:00:19,SG2/IRDCSG,40/40,2023,3,22,40,40,100.0
2023-03-08,22:00:19,ABUD/vi_irdc,112/128,2023,3,22,112,128,87.5
2023-03-08,22:00:19,SH40/IRDC_Share,369/376,2023,3,22,369,376,98.14
2023-03-09,10:00:19,SG2/IRDCSG,40/40,2023,3,10,40,40,100.0
2023-03-09,10:00:19,ABUD/vi_irdc,104/128,2023,3,10,104,128,81.25
2023-03-09,10:00:19,SH40/IRDC_Share,329/376,2023,3,10,329,376,87.5
2023-03-09,14:00:20,SG2/IRDCSG,40/40,2023,3,14,40,40,100.0
2023-03-09,14:00:20,ABUD/vi_irdc,88/128,2023,3,14,88,128,68.75
2023-03-09,14:00:20,SH40/IRDC_Share,305/376,2023,3,14,305,376,81.12
2023-03-09,18:00:21,SG2/IRDCSG,40/40,2023,3,18,40,40,100.0
2023-03-09,18:00:21,ABUD/vi_irdc,104/128,2023,3,18,104,128,81.25
2023-03-09,18:00:21,SH40/IRDC_Share,257/376,2023,3,18,257,376,68.35
2023-03-09,22:00:19,SG2/IRDCSG,40/40,2023,3,22,40,40,100.0
2023-03-09,22:00:19,ABUD/vi_irdc,104/128,2023,3,22,104,128,81.25
2023-03-09,22:00:19,SH40/IRDC_Share,259/376,2023,3,22,259,376,68.88
2023-03-10,10:00:19,SG2/IRDCSG,40/40,2023,3,10,40,40,100.0
2023-03-10,10:00:19,ABUD/vi_irdc,112/128,2023,3,10,112,128,87.5
2023-03-10,10:00:19,SH40/IRDC_Share,99/376,2023,3,10,99,376,26.33
2023-03-10,14:00:18,SG2/IRDCSG,40/40,2023,3,14,40,40,100.0
2023-03-10,14:00:18,ABUD/vi_irdc,104/128,2023,3,14,104,128,81.25
2023-03-10,14:00:18,SH40/IRDC_Share,162/376,2023,3,14,162,376,43.09
2023-03-10,18:00:21,SG2/IRDCSG,40/40,2023,3,18,40,40,100.0
2023-03-10,18:00:21,ABUD/vi_irdc,96/128,2023,3,18,96,128,75.0
2023-03-10,18:00:21,SH40/IRDC_Share,82/376,2023,3,18,82,376,21.81
2023-03-10,22:32:28,SG2/IRDCSG,32/40,2023,3,22,32,40,80.0
2023-03-10,22:32:28,ABUD/vi_irdc,80/128,2023,3,22,80,128,62.5
2023-03-10,22:32:28,SH40/IRDC_Share,322/376,2023,3,22,322,376,85.64
2023-03-11,14:00:23,SG2/IRDCSG,24/40,2023,3,14,24,40,60.0
2023-03-11,14:00:23,ABUD/vi_irdc,80/128,2023,3,14,80,128,62.5
2023-03-11,14:00:23,SH40/IRDC_Share,194/376,2023,3,14,194,376,51.6
2023-03-11,18:00:52,SG2/IRDCSG,24/40,2023,3,18,24,40,60.0
2023-03-11,18:00:52,ABUD/vi_irdc,80/128,2023,3,18,80,128,62.5
2023-03-11,18:00:52,SH40/IRDC_Share,210/376,2023,3,18,210,376,55.85
2023-03-11,22:00:22,SG2/IRDCSG,24/40,2023,3,22,24,40,60.0
2023-03-11,22:00:22,ABUD/vi_irdc,80/128,2023,3,22,80,128,62.5
2023-03-11,22:00:22,SH40/IRDC_Share,354/376,2023,3,22,354,376,94.15
2023-03-12,10:00:23,SG2/IRDCSG,16/40,2023,3,10,16,40,40.0
2023-03-12,10:00:23,ABUD/vi_irdc,80/128,2023,3,10,80,128,62.5
2023-03-12,10:00:23,SH40/IRDC_Share,338/376,2023,3,10,338,376,89.89
2023-03-12,14:00:22,SG2/IRDCSG,16/40,2023,3,14,16,40,40.0
2023-03-12,14:00:22,ABUD/vi_irdc,80/128,2023,3,14,80,128,62.5
2023-03-12,14:00:22,SH40/IRDC_Share,306/376,2023,3,14,306,376,81.38
2023-03-12,18:00:23,SG2/IRDCSG,16/40,2023,3,18,16,40,40.0
2023-03-12,18:00:23,ABUD/vi_irdc,80/128,2023,3,18,80,128,62.5
2023-03-12,18:00:23,SH40/IRDC_Share,306/376,2023,3,18,306,376,81.38
2023-03-12,22:00:35,SG2/IRDCSG,16/40,2023,3,22,16,40,40.0
2023-03-12,22:00:35,ABUD/vi_irdc,88/128,2023,3,22,88,128,68.75
2023-03-12,22:00:35,SH40/IRDC_Share,210/376,2023,3,22,210,376,55.85
2023-03-13,14:00:19,SG2/IRDCSG,40/40,2023,3,14,40,40,100.0
2023-03-13,14:00:19,ABUD/vi_irdc,64/128,2023,3,14,64,128,50.0
2023-03-13,14:00:19,SH40/IRDC_Share,290/376,2023,3,14,290,376,77.13
2023-03-13,18:00:16,SG2/IRDCSG,40/40,2023,3,18,40,40,100.0
2023-03-13,18:00:16,ABUD/vi_irdc,64/128,2023,3,18,64,128,50.0
2023-03-13,18:00:16,SH40/IRDC_Share,291/376,2023,3,18,291,376,77.39
2023-03-13,22:00:20,SG2/IRDCSG,32/40,2023,3,22,32,40,80.0
2023-03-13,22:00:20,ABUD/vi_irdc,64/128,2023,3,22,64,128,50.0
2023-03-13,22:00:20,SH40/IRDC_Share,371/376,2023,3,22,371,376,98.67
2023-03-14,10:00:21,SG2/IRDCSG,32/40,2023,3,10,32,40,80.0
2023-03-14,10:00:21,ABUD/vi_irdc,72/128,2023,3,10,72,128,56.25
2023-03-14,10:00:21,SH40/IRDC_Share,306/376,2023,3,10,306,376,81.38
2023-03-14,14:00:19,SG2/IRDCSG,40/40,2023,3,14,40,40,100.0
2023-03-14,14:00:19,ABUD/vi_irdc,72/128,2023,3,14,72,128,56.25
2023-03-14,14:00:19,SH40/IRDC_Share,324/376,2023,3,14,324,376,86.17
2023-03-14,18:00:20,SG2/IRDCSG,40/40,2023,3,18,40,40,100.0
2023-03-14,18:00:20,ABUD/vi_irdc,72/128,2023,3,18,72,128,56.25
2023-03-14,18:00:20,SH40/IRDC_Share,211/376,2023,3,18,211,376,56.12
2023-03-14,22:00:22,SG2/IRDCSG,40/40,2023,3,22,40,40,100.0
2023-03-14,22:00:22,ABUD/vi_irdc,96/128,2023,3,22,96,128,75.0
2023-03-14,22:00:22,SH40/IRDC_Share,242/376,2023,3,22,242,376,64.36
2023-03-15,10:00:19,SG2/IRDCSG,40/40,2023,3,10,40,40,100.0
2023-03-15,10:00:19,ABUD/vi_irdc,96/128,2023,3,10,96,128,75.0
2023-03-15,10:00:19,SH40/IRDC_Share,210/376,2023,3,10,210,376,55.85
2023-03-15,14:00:20,SG2/IRDCSG,40/40,2023,3,14,40,40,100.0
2023-03-15,14:00:20,ABUD/vi_irdc,112/128,2023,3,14,112,128,87.5
2023-03-15,14:00:20,SH40/IRDC_Share,179/376,2023,3,14,179,376,47.61
2023-03-15,18:00:22,SH40/IRDC_Share,222/376,2023,3,18,222,376,59.04
2023-03-15,18:00:22,SG2/IRDCSG,40/40,2023,3,18,40,40,100.0
2023-03-15,18:00:22,ABUD/vi_irdc,256/256,2023,3,18,256,256,100.0
2023-03-15,18:31:37,SH40/IRDC_Share,212/376,2023,3,18,212,376,56.38
2023-03-15,18:31:37,SG2/IRDCSG,40/40,2023,3,18,40,40,100.0
2023-03-15,18:31:37,ABUD/vi_irdc,256/256,2023,3,18,256,256,100.0
2023-03-15,18:34:09,SH40/IRDC_Share,212/376,2023,3,18,212,376,56.38
2023-03-15,18:34:09,SG2/IRDCSG,40/40,2023,3,18,40,40,100.0
2023-03-15,18:34:09,ABUD/vi_irdc,256/256,2023,3,18,256,256,100.0
2023-03-15,22:00:39,SH40/IRDC_Share,212/376,2023,3,22,212,376,56.38
2023-03-15,22:00:39,SG2/IRDCSG,40/40,2023,3,22,40,40,100.0
2023-03-15,22:00:39,ABUD/vi_irdc,256/256,2023,3,22,256,256,100.0
2023-03-15,22:02:59,SH40/IRDC_Share,212/376,2023,3,22,212,376,56.38
2023-03-15,22:02:59,SG2/IRDCSG,40/40,2023,3,22,40,40,100.0
2023-03-15,22:02:59,ABUD/vi_irdc,256/256,2023,3,22,256,256,100.0
2023-03-16,10:00:43,SH40/IRDC_Share,157/376,2023,3,10,157,376,41.76
2023-03-16,10:00:43,SG2/IRDCSG,40/40,2023,3,10,40,40,100.0
2023-03-16,10:00:43,ABUD/vi_irdc,224/256,2023,3,10,224,256,87.5
2023-03-16,14:00:44,SH40/IRDC_Share,204/376,2023,3,14,204,376,54.26
2023-03-16,14:00:44,SG2/IRDCSG,40/40,2023,3,14,40,40,100.0
2023-03-16,14:00:44,ABUD/vi_irdc,144/256,2023,3,14,144,256,56.25
2023-03-16,18:00:47,SH40/IRDC_Share,299/376,2023,3,18,299,376,79.52
2023-03-16,18:00:47,SG2/IRDCSG,40/40,2023,3,18,40,40,100.0
2023-03-16,18:00:47,ABUD/vi_irdc,160/256,2023,3,18,160,256,62.5
2023-03-16,22:00:34,SH40/IRDC_Share,299/376,2023,3,22,299,376,79.52
2023-03-16,22:00:34,SG2/IRDCSG,40/40,2023,3,22,40,40,100.0
2023-03-16,22:00:34,ABUD/vi_irdc,112/256,2023,3,22,112,256,43.75
2023-03-17,10:00:35,SH40/IRDC_Share,367/376,2023,3,10,367,376,97.61
2023-03-17,10:00:35,SG2/IRDCSG,40/40,2023,3,10,40,40,100.0
2023-03-17,10:00:35,ABUD/vi_irdc,112/256,2023,3,10,112,256,43.75
2023-03-17,14:00:20,SH40/IRDC_Share,259/376,2023,3,14,259,376,68.88
2023-03-17,14:00:20,SG2/IRDCSG,40/40,2023,3,14,40,40,100.0
2023-03-17,14:00:20,ABUD/vi_irdc,112/256,2023,3,14,112,256,43.75
2023-03-17,18:00:19,SH40/IRDC_Share,259/376,2023,3,18,259,376,68.88
2023-03-17,18:00:19,SG2/IRDCSG,40/40,2023,3,18,40,40,100.0
2023-03-17,18:00:19,ABUD/vi_irdc,192/256,2023,3,18,192,256,75.0
2023-03-18,14:00:20,SH40/IRDC_Share,34/376,2023,3,14,34,376,9.04
2023-03-18,14:00:20,SG2/IRDCSG,0/40,2023,3,14,0,40,0.0
2023-03-18,14:00:20,ABUD/vi_irdc,160/256,2023,3,14,160,256,62.5
2023-03-18,18:00:18,SH40/IRDC_Share,34/376,2023,3,18,34,376,9.04
2023-03-18,18:00:18,SG2/IRDCSG,8/40,2023,3,18,8,40,20.0
2023-03-18,18:00:18,ABUD/vi_irdc,144/256,2023,3,18,144,256,56.25
2023-03-18,22:04:25,SH40/IRDC_Share,34/376,2023,3,22,34,376,9.04
2023-03-18,22:04:25,SG2/IRDCSG,0/40,2023,3,22,0,40,0.0
2023-03-18,22:04:25,ABUD/vi_irdc,160/256,2023,3,22,160,256,62.5
2023-03-19,10:00:20,SH40/IRDC_Share,98/376,2023,3,10,98,376,26.06
2023-03-19,10:00:20,SG2/IRDCSG,0/40,2023,3,10,0,40,0.0
2023-03-19,10:00:20,ABUD/vi_irdc,144/256,2023,3,10,144,256,56.25
2023-03-19,14:00:20,SH40/IRDC_Share,130/376,2023,3,14,130,376,34.57
2023-03-19,14:00:20,SG2/IRDCSG,0/40,2023,3,14,0,40,0.0
2023-03-19,14:00:20,ABUD/vi_irdc,144/256,2023,3,14,144,256,56.25
2023-03-19,18:00:19,SH40/IRDC_Share,130/376,2023,3,18,130,376,34.57
2023-03-19,18:00:19,SG2/IRDCSG,0/40,2023,3,18,0,40,0.0
2023-03-19,18:00:19,ABUD/vi_irdc,144/256,2023,3,18,144,256,56.25
2023-03-19,22:00:18,SH40/IRDC_Share,131/376,2023,3,22,131,376,34.84
2023-03-19,22:00:18,SG2/IRDCSG,8/40,2023,3,22,8,40,20.0
2023-03-19,22:00:18,ABUD/vi_irdc,160/256,2023,3,22,160,256,62.5
2023-03-20,10:00:20,SH40/IRDC_Share,138/376,2023,3,10,138,376,36.7
2023-03-20,10:00:20,SG2/IRDCSG,32/40,2023,3,10,32,40,80.0
2023-03-20,10:00:20,ABUD/vi_irdc,176/256,2023,3,10,176,256,68.75
2023-03-20,14:00:19,SH40/IRDC_Share,362/376,2023,3,14,362,376,96.28
2023-03-20,14:00:19,ABUD/vi_irdc,144/256,2023,3,14,144,256,56.25
2023-03-20,14:00:19,SG2/IRDCSG,32/40,2023,3,14,32,40,80.0
2023-03-20,18:00:27,SH40/IRDC_Share,371/376,2023,3,18,371,376,98.67
2023-03-20,18:00:27,ABUD/vi_irdc,160/256,2023,3,18,160,256,62.5
2023-03-20,18:00:27,SG2/IRDCSG,32/40,2023,3,18,32,40,80.0
2023-03-20,22:00:22,SH40/IRDC_Share,362/376,2023,3,22,362,376,96.28
2023-03-20,22:00:22,ABUD/vi_irdc,176/256,2023,3,22,176,256,68.75
2023-03-20,22:00:22,SG2/IRDCSG,40/40,2023,3,22,40,40,100.0
2023-03-21,10:00:24,SH40/IRDC_Share,338/376,2023,3,10,338,376,89.89
2023-03-21,10:00:24,ABUD/vi_irdc,176/256,2023,3,10,176,256,68.75
2023-03-21,10:00:24,SG2/IRDCSG,40/40,2023,3,10,40,40,100.0
2023-03-21,14:00:18,SH40/IRDC_Share,370/376,2023,3,14,370,376,98.4
2023-03-21,14:00:18,ABUD/vi_irdc,176/256,2023,3,14,176,256,68.75
2023-03-21,14:00:18,SG2/IRDCSG,40/40,2023,3,14,40,40,100.0
2023-03-21,18:00:18,SH40/IRDC_Share,354/376,2023,3,18,354,376,94.15
2023-03-21,18:00:18,ABUD/vi_irdc,160/256,2023,3,18,160,256,62.5
2023-03-21,18:00:18,SG2/IRDCSG,40/40,2023,3,18,40,40,100.0
2023-03-21,22:00:24,SH40/IRDC_Share,338/376,2023,3,22,338,376,89.89
2023-03-21,22:00:24,ABUD/vi_irdc,176/256,2023,3,22,176,256,68.75
2023-03-21,22:00:24,SG2/IRDCSG,40/40,2023,3,22,40,40,100.0
2023-03-22,10:49:53,SH40/IRDC_Share,370/376,2023,3,10,370,376,98.4
2023-03-22,10:49:53,ABUD/vi_irdc,160/256,2023,3,10,160,256,62.5
2023-03-22,10:49:53,SG2/IRDCSG,40/40,2023,3,10,40,40,100.0
2023-03-22,14:00:19,SH40/IRDC_Share,370/376,2023,3,14,370,376,98.4
2023-03-22,14:00:19,ABUD/vi_irdc,160/256,2023,3,14,160,256,62.5
2023-03-22,14:00:19,SG2/IRDCSG,40/40,2023,3,14,40,40,100.0
2023-03-22,18:00:18,SH40/IRDC_Share,363/376,2023,3,18,363,376,96.54
2023-03-22,18:00:18,ABUD/vi_irdc,176/256,2023,3,18,176,256,68.75
2023-03-22,18:00:18,SG2/IRDCSG,40/40,2023,3,18,40,40,100.0
2023-03-22,22:00:21,SH40/IRDC_Share,339/376,2023,3,22,339,376,90.16
2023-03-22,22:00:21,ABUD/vi_irdc,176/256,2023,3,22,176,256,68.75
2023-03-22,22:00:21,SG2/IRDCSG,32/40,2023,3,22,32,40,80.0
2023-03-23,10:00:18,SH40/IRDC_Share,362/376,2023,3,10,362,376,96.28
2023-03-23,10:00:18,ABUD/vi_irdc,160/256,2023,3,10,160,256,62.5
2023-03-23,10:00:18,SG2/IRDCSG,32/40,2023,3,10,32,40,80.0
2023-03-23,14:00:19,SH40/IRDC_Share,370/376,2023,3,14,370,376,98.4
2023-03-23,14:00:19,ABUD/vi_irdc,176/256,2023,3,14,176,256,68.75
2023-03-23,14:00:19,SG2/IRDCSG,32/40,2023,3,14,32,40,80.0
2023-03-23,18:00:20,SH40/IRDC_Share,374/376,2023,3,18,374,376,99.47
2023-03-23,18:00:20,ABUD/vi_irdc,176/256,2023,3,18,176,256,68.75
2023-03-23,18:00:20,SG2/IRDCSG,40/40,2023,3,18,40,40,100.0
2023-03-23,22:00:24,SH40/IRDC_Share,364/376,2023,3,22,364,376,96.81
2023-03-23,22:00:24,ABUD/vi_irdc,192/256,2023,3,22,192,256,75.0
2023-03-23,22:00:24,SG2/IRDCSG,32/40,2023,3,22,32,40,80.0
2023-03-24,10:00:20,SH40/IRDC_Share,362/376,2023,3,10,362,376,96.28
2023-03-24,10:00:20,ABUD/vi_irdc,144/256,2023,3,10,144,256,56.25
2023-03-24,10:00:20,SG2/IRDCSG,40/40,2023,3,10,40,40,100.0
2023-03-24,14:00:18,SH40/IRDC_Share,376/376,2023,3,14,376,376,100.0
2023-03-24,14:00:18,ABUD/vi_irdc,160/256,2023,3,14,160,256,62.5
2023-03-24,14:00:18,SG2/IRDCSG,40/40,2023,3,14,40,40,100.0
2023-03-24,18:00:20,SH40/IRDC_Share,376/376,2023,3,18,376,376,100.0
2023-03-24,18:00:20,ABUD/vi_irdc,160/256,2023,3,18,160,256,62.5
2023-03-24,18:00:20,SG2/IRDCSG,40/40,2023,3,18,40,40,100.0
2023-03-24,22:00:21,SH40/IRDC_Share,369/376,2023,3,22,369,376,98.14
2023-03-24,22:00:21,ABUD/vi_irdc,160/256,2023,3,22,160,256,62.5
2023-03-24,22:00:21,SG2/IRDCSG,40/40,2023,3,22,40,40,100.0
2023-03-25,10:00:19,SH40/IRDC_Share,273/376,2023,3,10,273,376,72.61
2023-03-25,10:00:19,ABUD/vi_irdc,160/256,2023,3,10,160,256,62.5
2023-03-25,10:00:19,SG2/IRDCSG,40/40,2023,3,10,40,40,100.0
2023-03-25,18:00:23,SH40/IRDC_Share,241/376,2023,3,18,241,376,64.1
2023-03-25,18:00:23,ABUD/vi_irdc,208/256,2023,3,18,208,256,81.25
2023-03-25,18:00:23,SG2/IRDCSG,40/40,2023,3,18,40,40,100.0
2023-03-25,22:00:20,SH40/IRDC_Share,193/376,2023,3,22,193,376,51.33
2023-03-25,22:00:20,ABUD/vi_irdc,192/256,2023,3,22,192,256,75.0
2023-03-25,22:00:20,SG2/IRDCSG,40/40,2023,3,22,40,40,100.0
2023-03-26,14:00:24,SH40/IRDC_Share,153/376,2023,3,14,153,376,40.69
2023-03-26,14:00:24,ABUD/vi_irdc,128/256,2023,3,14,128,256,50.0
2023-03-26,14:00:24,SG2/IRDCSG,40/40,2023,3,14,40,40,100.0
2023-03-26,18:00:23,SH40/IRDC_Share,153/376,2023,3,18,153,376,40.69
2023-03-26,18:00:23,ABUD/vi_irdc,160/256,2023,3,18,160,256,62.5
2023-03-26,18:00:23,SG2/IRDCSG,40/40,2023,3,18,40,40,100.0
2023-03-26,22:00:21,SH40/IRDC_Share,153/376,2023,3,22,153,376,40.69
2023-03-26,22:00:21,ABUD/vi_irdc,160/256,2023,3,22,160,256,62.5
2023-03-26,22:00:21,SG2/IRDCSG,40/40,2023,3,22,40,40,100.0
2023-03-27,10:00:17,SH40/IRDC_Share,200/376,2023,3,10,200,376,53.19
2023-03-27,10:00:17,ABUD/vi_irdc,128/256,2023,3,10,128,256,50.0
2023-03-27,10:00:17,SG2/IRDCSG,40/40,2023,3,10,40,40,100.0
2023-03-27,14:00:19,SH40/IRDC_Share,234/376,2023,3,14,234,376,62.23
2023-03-27,14:00:19,ABUD/vi_irdc,128/256,2023,3,14,128,256,50.0
2023-03-27,14:00:19,SG2/IRDCSG,40/40,2023,3,14,40,40,100.0
2023-03-27,18:00:22,SH40/IRDC_Share,305/376,2023,3,18,305,376,81.12
2023-03-27,18:00:22,ABUD/vi_irdc,160/256,2023,3,18,160,256,62.5
2023-03-27,18:00:22,SG2/IRDCSG,40/40,2023,3,18,40,40,100.0
2023-03-27,22:00:22,SH40/IRDC_Share,296/376,2023,3,22,296,376,78.72
2023-03-27,22:00:22,ABUD/vi_irdc,160/256,2023,3,22,160,256,62.5
2023-03-27,22:00:22,SG2/IRDCSG,32/40,2023,3,22,32,40,80.0
2023-03-28,10:00:18,SH40/IRDC_Share,328/376,2023,3,10,328,376,87.23
2023-03-28,10:00:18,ABUD/vi_irdc,176/256,2023,3,10,176,256,68.75
2023-03-28,10:00:18,SG2/IRDCSG,40/40,2023,3,10,40,40,100.0
2023-03-28,14:00:28,SH40/IRDC_Share,296/376,2023,3,14,296,376,78.72
2023-03-28,14:00:28,ABUD/vi_irdc,176/256,2023,3,14,176,256,68.75
2023-03-28,14:00:28,SG2/IRDCSG,40/40,2023,3,14,40,40,100.0
2023-03-28,18:00:19,SH40/IRDC_Share,368/376,2023,3,18,368,376,97.87
2023-03-28,18:00:19,ABUD/vi_irdc,160/256,2023,3,18,160,256,62.5
2023-03-28,18:00:19,SG2/IRDCSG,40/40,2023,3,18,40,40,100.0
2023-03-29,10:00:22,SH40/IRDC_Share,360/376,2023,3,10,360,376,95.74
2023-03-29,10:00:22,ABUD/vi_irdc,176/256,2023,3,10,176,256,68.75
2023-03-29,10:00:22,SG2/IRDCSG,40/40,2023,3,10,40,40,100.0
2023-03-29,14:00:23,SH40/IRDC_Share,369/376,2023,3,14,369,376,98.14
2023-03-29,14:00:23,ABUD/vi_irdc,112/256,2023,3,14,112,256,43.75
2023-03-29,14:00:23,SG2/IRDCSG,40/40,2023,3,14,40,40,100.0
2023-03-29,18:00:23,SH40/IRDC_Share,281/376,2023,3,18,281,376,74.73
2023-03-29,18:00:23,ABUD/vi_irdc,80/256,2023,3,18,80,256,31.25
2023-03-29,18:00:23,SG2/IRDCSG,32/40,2023,3,18,32,40,80.0
2023-03-29,22:00:23,SH40/IRDC_Share,264/376,2023,3,22,264,376,70.21
2023-03-29,22:00:23,ABUD/vi_irdc,80/256,2023,3,22,80,256,31.25
2023-03-29,22:00:23,SG2/IRDCSG,40/40,2023,3,22,40,40,100.0
2023-03-30,10:00:18,SH40/IRDC_Share,152/376,2023,3,10,152,376,40.43
2023-03-30,10:00:18,ABUD/vi_irdc,64/256,2023,3,10,64,256,25.0
2023-03-30,10:00:18,SG2/IRDCSG,24/40,2023,3,10,24,40,60.0
2023-03-30,14:00:18,SH40/IRDC_Share,334/376,2023,3,14,334,376,88.83
2023-03-30,14:00:18,ABUD/vi_irdc,64/256,2023,3,14,64,256,25.0
2023-03-30,14:00:18,SG2/IRDCSG,40/40,2023,3,14,40,40,100.0
2023-03-30,18:00:20,SH40/IRDC_Share,158/376,2023,3,18,158,376,42.02
2023-03-30,18:00:20,ABUD/vi_irdc,112/256,2023,3,18,112,256,43.75
2023-03-30,18:00:20,SG2/IRDCSG,40/40,2023,3,18,40,40,100.0
2023-03-30,22:00:19,SH40/IRDC_Share,286/376,2023,3,22,286,376,76.06
2023-03-30,22:00:19,ABUD/vi_irdc,112/256,2023,3,22,112,256,43.75
2023-03-30,22:00:19,SG2/IRDCSG,32/40,2023,3,22,32,40,80.0
2023-03-31,10:00:21,SH40/IRDC_Share,365/376,2023,3,10,365,376,97.07
2023-03-31,10:00:21,ABUD/vi_irdc,48/256,2023,3,10,48,256,18.75
2023-03-31,10:00:21,SG2/IRDCSG,24/40,2023,3,10,24,40,60.0
2023-03-31,14:00:18,SH40/IRDC_Share,349/376,2023,3,14,349,376,92.82
2023-03-31,14:00:18,ABUD/vi_irdc,48/256,2023,3,14,48,256,18.75
